openTime,name,price
20150215,KARMA,1.28e-06
20150215,SYNC,69.58
20150215,HBN,0.008617
20150215,XMY,7.684e-05
20150215,DEBUNE,0.3611
20150215,MGW,0.07508
20150215,NAUT,0.01378
20150215,USDE,7.479e-05
20150215,NTR,0.0003319
20150215,ATOMIC,0.1108
20150215,CBX,0.07012
20150215,FLAP,9.3e-07
20150215,XDP,0.0235
20150215,AC,0.0002617
20150215,FRC,0.001345
20150215,FLT,0.0002496
20150215,HYP,0.0005248
20150215,WATER,0.0001075
20150215,LTBC,0.0002337
20150215,BITHAUS,0.1425
20150215,PINK,0.0001529
20150215,ARI,0.0004183
20150215,JPC,9.35e-06
20150215,BITS,0.003093
20150215,HTML5,1.3e-06
20150215,XCH,0.0005049
20150215,XAP,0.01729
20150215,TIPS,1.8e-07
20150215,IOC,0.003169
20150215,RIC,0.004769
20150215,MARYJ,0.003285
20150215,CESC,0.0004359
20150215,XWC,0.0001567
20150215,DORCS,0.1206
20150215,NAS,4.67e-06
20150215,HZ,0.0001239
20150215,TIX,6.8e-07
20150215,VTA,4.52e-06
20150215,RIN,0.0004651
20150215,CCN,0.009393
20150215,BTM,0.04599
20150215,SCOT,4.253e-05
20150215,EFL,0.007821
20150215,UNC,0.004984
20150215,COL,1.3e-07
20150215,CRYPT,0.006673
20150215,VIOR,0.00835
20150215,AUR,0.01601
20150222,BTC,235.98
20150222,XRP,0.01313
20150222,LTC,1.7962
20150222,BTS,0.008609
20150222,DOGE,0.0001412
20150222,DASH,2.5257
20150222,MAID,0.02457
20150222,NXT,0.01076
20150222,XLM,0.002822
20150222,XPY,0.7305
20150222,PPC,0.3674
20150222,NMC,0.4623
20150222,BANX,1.3203
20150222,XCP,1.2514
20150222,NSR,0.003965
20150222,YBC,0.8894
20150222,USNBT,0.9958
20150222,UNITY,2.4813
20150222,XMR,0.3131
20150222,FC2,0.01462
20150222,GEMZ,0.01534
20150222,BLK,0.01639
20150222,BTCD,0.9904
20150222,CLAM,1.9238
20150222,MONA,0.05853
20150222,SJCX,0.02302
20150222,NOTE,0.009452
20150222,XDN,0.0001328
20150222,DEX,0.7961
20150222,ETC,0.7084
20150222,UNO,3.6401
20150222,NVC,0.6458
20150222,RDD,2.167e-05
20150222,GRCX,0.01606
20150222,DGB,0.0001483
20150222,BITUSD,1.0112
20150222,NAV,0.007541
20150222,ARCH,0.0248
20150222,I0C,0.01865
20150222,MEC,0.01383
20150222,XPM,0.03441
20150222,MINT,1.463e-05
20150222,WDC,0.004025
20150222,VIA,0.02128
20150222,SDC,0.04479
20150222,MAX,0.007006
20150222,BURST,0.0004064
20150222,NLG,0.001197
20150222,ANC,0.1484
20150222,FTC,0.003192
20150222,NET,0.0006143
20150222,POT,0.001183
20150222,PND,6.67e-06
20150222,START,0.01509
20150222,CANN,0.002538
20150222,XAI,0.2594
20150222,XBS,0.1157
20150222,DMD,0.1645
20150222,BITCNY,0.159
20150222,CZC,0.03184
20150222,XVG,1.695e-05
20150222,BLITZ,0.02822
20150222,AM,0.008258
20150222,XWC,0.0003049
20150222,OPAL,0.00604
20150222,NAUT,0.01699
20150222,MOON,4.5e-07
20150222,IOC,0.00547
20150222,SYS,0.0002102
20150222,MMNXT,0.01151
20150222,SPR,0.04292
20150222,ZCC,0.003689
20150222,FIBRE,0.09968
20150222,HZ,0.0001677
20150222,XQN,0.006607
20150222,HTML5,1.42e-06
20150222,GAME,0.001212
20150222,NOO,0.002124
20150222,NOBL,2.415e-05
20150222,BITB,8.259e-05
20150222,NXS,0.004056
20150222,TEK,0.007128
20150222,LTBC,0.0001984
20150222,BALLS,0.0005095
20150222,AMBER,0.0193
20150222,10K,0.007079
20150222,UNB,0.02032
20150222,MMXIV,0.7332
20150222,ORB,0.0176
20150222,GEO,0.05366
20150222,DIME,9e-08
20150222,XMG,0.01228
20150222,BITGOLD,1195.75
20150222,DONU,0.005507
20150222,SUPER,0.0008342
20150222,OC,0.0002811
20150222,BITBTC,246.68
20150222,BOOM,0.0009847
20150222,LYC,2.125e-05
20150222,GLIDE,0.02044
20150222,RBT,0.04399
20150222,BCN,9.79e-06
20150222,OMNI,2.4786
20150222,SWARM,0.01135
20150222,XUSD,0.9478
20150222,XTC,0.009559
20150222,QRK,0.002394
20150222,NODE,0.0005549
20150222,IFC,6.07e-06
20150222,NXTV,0.5261
20150222,IXC,0.02432
20150222,CELL,0.007065
20150222,GSX,1.153
20150222,PANGEA,0.3724
20150222,VRC,0.01215
20150222,JINN,3.2276
20150222,PTS,0.000312
20150222,BLOCK,0.02953
20150222,EMC,0.008499
20150222,JLH,0.02765
20150222,MTC,0.03542
20150222,BILS,0.0002567
20150222,SF0,193.74
20150222,FAIR,0.004721
20150222,XC,0.04025
20150222,URO,0.2122
20150222,VTC,0.0163
20150222,SKYNET,0.2268
20150222,CURE,0.007863
20150222,NXTprivacy,0.1937
20150222,DICE,0.1937
20150222,NXTcoinsco,0.1937
20150222,APC,0.008181
20150222,ZEIT,5.89e-06
20150222,CNMT,0.0591
20150222,XCR,0.001654
20150222,ZET,0.0009648
20150222,XST,0.006785
20150222,BITS,0.03447
20150222,COVAL,0.0003427
20150222,NXTTY,0.0001356
20150222,SLR,0.004017
20150222,DGC,0.006338
20150222,HYPER,0.03288
20150222,GLC,0.003617
20150222,MAZA,0.0001873
20150222,BAY,0.0001203
20150222,LQD,1.2146
20150222,MRKT,0.1506
20150222,DEM,0.006846
20150222,DVC,1.183e-05
20150222,BOST,0.008793
20150222,SYNC,84.17
20150222,FIMK,0.0002243
20150222,VASH,0.000236
20150222,ATOMIC,0.1505
20150222,Privatebet,0.2184
20150222,UTC,0.003278
20150222,EAC,1.243e-05
20150222,USDE,8.737e-05
20150222,NTR,0.0003944
20150222,XMY,8.341e-05
20150222,FRC,0.001647
20150222,HBN,0.008173
20150222,BTM,0.07992
20150222,BLU,0.000131
20150222,NAS,7.08e-06
20150222,CBX,0.07324
20150222,BBR,0.02183
20150222,HYP,0.0005631
20150222,KARMA,1.03e-06
20150222,WATER,0.0001202
20150222,XDP,0.02354
20150222,NEM,484.14
20150222,LTC2NXT,0.06455
20150222,AC,0.0002432
20150222,MGW,0.05692
20150222,FLAP,8.1e-07
20150222,JPC,9.82e-06
20150222,FLT,0.0002172
20150222,CLOAK,0.01174
20150222,TRI,0.992
20150222,TIX,7.2e-07
20150222,XCH,0.0004605
20150222,DEBUNE,0.227
20150222,RIN,0.0004959
20150222,COL,1.5e-07
20150222,TIPS,1.6e-07
20150222,RIC,0.004143
20150222,VTA,4.34e-06
20150222,UNC,0.005133
20150222,PINK,0.0001181
20150222,DORCS,0.1076
20150222,CESC,0.0003612
20150222,MARYJ,0.002557
20150222,AUR,0.0164
20150222,CCN,0.008373
20150222,ARI,0.0002997
20150222,TRUST,0.001228
20150222,EFL,0.007088
20150301,BTC,260.2
20150301,XRP,0.01224
20150301,LTC,1.8916
20150301,BTS,0.01065
20150301,DASH,3.3294
20150301,MAID,0.03273
20150301,DOGE,0.0001458
20150301,NXT,0.01338
20150301,XPY,0.9227
20150301,XLM,0.002781
20150301,PPC,0.3874
20150301,NMC,0.4974
20150301,BANX,1.406
20150301,XCP,1.2531
20150301,NSR,0.004654
20150301,UNITY,3.3952
20150301,XMR,0.426
20150301,YBC,0.9197
20150301,USNBT,1.0202
20150301,MONA,0.1024
20150301,BCN,9.81e-06
20150301,NOTE,0.01681
20150301,FC2,0.01549
20150301,GEMZ,0.01531
20150301,BLK,0.01688
20150301,BTCD,1.0267
20150301,XDN,0.0001545
20150301,SJCX,0.02426
20150301,CLAM,1.6471
20150301,UNO,3.8045
20150301,NVC,0.7132
20150301,NXTV,0.669
20150301,RDD,1.833e-05
20150301,BITUSD,1.0233
20150301,DGB,0.0001259
20150301,ARCH,0.02767
20150301,NAV,0.007646
20150301,MINT,1.811e-05
20150301,XPM,0.03829
20150301,VRC,0.01265
20150301,WDC,0.004274
20150301,MAX,0.00733
20150301,SDC,0.04501
20150301,VIA,0.02103
20150301,NET,0.0007709
20150301,BURST,0.0004405
20150301,NLG,0.001331
20150301,POT,0.001407
20150301,FTC,0.003343
20150301,BILS,0.0002401
20150301,URO,0.2153
20150301,START,0.01567
20150301,ANC,0.1289
20150301,CANN,0.00271
20150301,MAZA,0.0002777
20150301,HZ,0.0003685
20150301,VTC,0.01373
20150301,XST,0.00698
20150301,BITCNY,0.1625
20150301,DMD,0.1488
20150301,ATOMIC,0.2074
20150301,IOC,0.007654
20150301,XAI,0.182
20150301,XVG,1.595e-05
20150301,OPAL,0.007601
20150301,XWC,0.0003702
20150301,XBS,0.08581
20150301,SYS,0.0002612
20150301,TRUST,0.003124
20150301,AM,0.007681
20150301,BLITZ,0.02471
20150301,MOON,4.3e-07
20150301,NAUT,0.01604
20150301,PND,2.62e-06
20150301,FIBRE,0.1289
20150301,HTML5,1.91e-06
20150301,BBR,0.02382
20150301,NOBL,3.467e-05
20150301,ZCC,0.003842
20150301,BITB,7.67e-05
20150301,TIPS,1.7e-07
20150301,EXCL,0.004434
20150301,10K,0.001228
20150301,SPR,0.02006
20150301,FLDC,0.0003014
20150301,LEAF,2.3e-06
20150301,ORB,0.01814
20150301,BALLS,0.0001762
20150301,BITGOLD,1398.13
20150301,SUPER,0.001093
20150301,XMG,0.01289
20150301,LTCD,0.000307
20150301,AMBER,0.009107
20150301,GEO,0.0382
20150301,OC,0.0003593
20150301,BITBTC,254.57
20150301,MWC,0.0006119
20150301,BITSILVER,16.9
20150301,BSTY,0.001044
20150301,METAL,8.587e-05
20150301,LYC,1.823e-05
20150301,RBT,0.04487
20150301,OMNI,2.6544
20150301,SWARM,0.0125
20150301,XUSD,1.011
20150301,DEX,1.1093
20150301,GRCX,0.02263
20150301,IFC,7.15e-06
20150301,XTC,0.005994
20150301,QRK,0.002316
20150301,CELL,0.009448
20150301,ETC,0.5252
20150301,IXC,0.02437
20150301,NODE,0.0005077
20150301,PANGEA,0.4804
20150301,JINN,4.0007
20150301,GSX,1.0908
20150301,CURE,0.01461
20150301,PTS,0.0003619
20150301,I0C,0.01737
20150301,MEC,0.01211
20150301,JLH,0.03332
20150301,BLOCK,0.03209
20150301,SKYNET,0.3318
20150301,EMC,0.008329
20150301,FAIR,0.005415
20150301,XC,0.04844
20150301,NXTcoinsco,0.2676
20150301,DICE,0.2475
20150301,NXTTY,0.0002241
20150301,CNMT,0.07092
20150301,XCR,0.001823
20150301,XDP,0.06769
20150301,GLC,0.005303
20150301,ZET,0.001055
20150301,LQD,1.6606
20150301,APC,0.007363
20150301,NXTprivacy,0.161
20150301,SLR,0.004426
20150301,BITS,0.0357
20150301,ZEIT,4.55e-06
20150301,SCOT,0.0001359
20150301,DGC,0.006634
20150301,BAY,0.0001354
20150301,MRKT,0.1843
20150301,CCS,80.15
20150301,HYPER,0.0328
20150301,DEM,0.007383
20150301,VASH,0.0002966
20150301,BOST,0.009284
20150301,EAC,1.559e-05
20150301,MMNXT,0.01378
20150301,UTC,0.003647
20150301,DVC,1.114e-05
20150301,MTC,0.01303
20150301,BTM,0.09865
20150301,JPC,1.562e-05
20150301,COVAL,0.0002213
20150301,CBX,0.09113
20150301,HBN,0.008838
20150301,MGW,0.08229
20150301,HYP,0.0006366
20150301,SYNC,66.41
20150301,XMY,7.886e-05
20150301,USDE,8.072e-05
20150301,NOXT,0.07684
20150301,Privatebet,0.1875
20150301,FRC,0.001534
20150301,AC,0.0002864
20150301,DEBUNE,0.3318
20150301,XCH,0.0006353
20150301,SMLY,2.6e-06
20150301,FLAP,9e-07
20150301,FLT,0.00025
20150301,BLU,0.0001094
20150301,LTBC,0.0002322
20150301,KARMA,9.1e-07
20150301,WATER,0.0001041
20150301,BITS,0.00321
20150301,UNB,0.02473
20150301,MARYJ,0.003565
20150301,GAME,0.001138
20150301,NAS,5.21e-06
20150301,TIX,7.6e-07
20150301,RIC,0.004581
20150301,RIN,0.0005103
20150301,CESC,0.0004192
20150301,PINK,0.0001276
20150301,CCN,0.009864
20150301,NTR,0.0002161
20150301,AUR,0.01827
20150301,CLOAK,0.009291
20150301,XQN,0.004658
20150301,EMC2,0.0002474
20150301,COL,1.3e-07
20150301,OMC,0.004728
20150301,ABY,9.362e-05
20150301,CARBON,2.6e-06
20150301,SXC,0.0004151
20150301,PMP,0.03724
20150308,BTC,274.35
20150308,XRP,0.009961
20150308,LTC,1.8919
20150308,BTS,0.009326
20150308,DASH,3.3892
20150308,NXT,0.0143
20150308,DOGE,0.0001396
20150308,XLM,0.002958
20150308,MAID,0.02281
20150308,XPY,0.64
20150308,PPC,0.3936
20150308,NMC,0.4863
20150308,BANX,1.2347
20150308,XCP,1.4125
20150308,NSR,0.00471
20150308,XMR,0.4841
20150308,YBC,0.9132
20150308,MONA,0.1578
20150308,UNITY,3.271
20150308,USNBT,1.003
20150308,BCN,1.097e-05
20150308,NOTE,0.01504
20150308,FC2,0.01417
20150308,BLK,0.01642
20150308,BTCD,0.9999
20150308,XDN,0.0001567
20150308,CLAM,1.5655
20150308,SJCX,0.01881
20150308,NXTV,0.758
20150308,CELL,0.01279
20150308,ARCH,0.0453
20150308,NVC,0.7094
20150308,UNO,3.5659
20150308,NAV,0.01098
20150308,DGB,0.0001575
20150308,BLOCK,0.05839
20150308,RDD,1.909e-05
20150308,QRK,0.002085
20150308,JINN,5.006
20150308,BITUSD,0.9817
20150308,VRC,0.01516
20150308,WDC,0.004435
20150308,MEC,0.01108
20150308,BURST,0.0004427
20150308,POT,0.001519
20150308,START,0.01721
20150308,XC,0.05087
20150308,HZ,0.0004731
20150308,NLG,0.0011
20150308,NET,0.0006062
20150308,BILS,0.0002243
20150308,ANC,0.1371
20150308,VIA,0.01581
20150308,MRKT,0.2862
20150308,BAY,0.0001701
20150308,MAZA,0.0002503
20150308,FIBRE,0.2466
20150308,IOC,0.009527
20150308,HYPER,0.03704
20150308,XWC,0.000461
20150308,BITCNY,0.1574
20150308,SYS,0.000299
20150308,XAI,0.1734
20150308,XBS,0.08504
20150308,XVG,1.317e-05
20150308,XVC,0.01669
20150308,NOBL,3.283e-05
20150308,HTML5,1.88e-06
20150308,RBY,0.003191
20150308,TAG,0.0145
20150308,BITB,6.091e-05
20150308,BYC,0.089
20150308,ORB,0.01818
20150308,BALLS,3.018e-05
20150308,BITGOLD,1202.98
20150308,BITBTC,290.55
20150308,MMXIV,0.1634
20150308,LEAF,1.12e-06
20150308,XXX,0.0004664
20150308,XCO,0.001624
20150308,10K,0.0001645
20150308,BEAR,0.002574
20150308,MTR,0.1142
20150308,ILT,0.01128
20150308,BSTY,0.001141
20150308,CON,0.001646
20150308,RISK,0.03845
20150308,SHIBE,1.098e-05
20150308,OMNI,3.2846
20150308,GEMZ,0.01499
20150308,SWARM,0.01159
20150308,DEX,1.1468
20150308,XUSD,0.9713
20150308,XTC,0.01058
20150308,ETC,0.9569
20150308,RBT,0.005808
20150308,NODE,0.000546
20150308,GRCX,0.01575
20150308,IXC,0.02469
20150308,IFC,5.67e-06
20150308,PANGEA,0.4706
20150308,SKYNET,0.4548
20150308,MINT,1.906e-05
20150308,I0C,0.01783
20150308,JLH,0.0359
20150308,PTS,0.0003485
20150308,XPM,0.03683
20150308,FAIR,0.006393
20150308,CURE,0.01248
20150308,SDC,0.04709
20150308,GSX,0.8285
20150308,NXTcoinsco,0.2589
20150308,DICE,0.2557
20150308,MAX,0.006332
20150308,USDT,1
20150308,URO,0.2247
20150308,CNMT,0.07548
20150308,FTC,0.003039
20150308,CANN,0.002894
20150308,NXTprivacy,0.2174
20150308,NXTTY,0.0001785
20150308,XCR,0.001784
20150308,LQD,1.702
20150308,VTC,0.01314
20150308,XST,0.007697
20150308,APC,0.007369
20150308,ZET,0.001001
20150308,COVAL,0.0003969
20150308,GLC,0.004567
20150308,BITS,0.03879
20150308,ATOMIC,0.2417
20150308,SLR,0.004329
20150308,DGC,0.006921
20150308,DMD,0.1506
20150308,SMLY,5.49e-06
20150308,Privatebet,0.3326
20150308,ZEIT,4.16e-06
20150308,OPAL,0.008369
20150308,SYNC,104.63
20150308,VASH,0.0002936
20150308,DEM,0.007117
20150308,MMNXT,0.01499
20150308,DVC,1.254e-05
20150308,EAC,1.499e-05
20150308,MTC,0.01374
20150308,BOST,0.008179
20150308,XDP,0.03574
20150308,AM,0.007683
20150308,MOON,4.4e-07
20150308,PND,2.73e-06
20150308,MGW,0.08796
20150308,HBN,0.008685
20150308,NAS,8.23e-06
20150308,NAUT,0.01534
20150308,BTM,0.08635
20150308,HYP,0.0005938
20150308,XMY,7.957e-05
20150308,CBX,0.08185
20150308,TRUST,0.002508
20150308,BBR,0.02178
20150308,AC,0.0002881
20150308,FRC,0.001508
20150308,WATER,0.0001229
20150308,FLAP,9.4e-07
20150308,USDE,6.86e-05
20150308,ZCC,0.003736
20150308,FLT,0.0002531
20150308,JPC,1.098e-05
20150308,BLITZ,0.01646
20150308,RIN,0.0006256
20150308,DEBUNE,0.2861
20150308,UNB,0.02635
20150308,BLU,0.0001043
20150308,UTC,0.002079
20150308,LTBC,0.0002143
20150308,TEK,0.007948
20150308,KARMA,8.5e-07
20150308,TRI,1.0811
20150308,DORCS,0.1359
20150308,RIC,0.004748
20150308,BITS,0.002837
20150308,PINK,0.0001344
20150308,CLOAK,0.01062
20150308,UNC,0.005767
20150308,COL,1.5e-07
20150308,NTR,0.0002223
20150308,MARYJ,0.003038
20150308,AUR,0.01867
20150308,CCN,0.009375
20150308,CESC,0.0003699
20150308,UBQ,0.01261
20150308,CARBON,2.74e-06
20150308,SXC,0.0004357
20150308,XQN,0.004379
20150308,EFL,0.007534
20150308,ABY,9.255e-05
20150308,EMC2,0.0002249
20150308,TIPS,1.3e-07
20150308,LXC,0.003664
20150308,ECC,2.06e-06
20150315,BTC,286.39
20150315,XRP,0.01082
20150315,LTC,2.0188
20150315,BTS,0.008701
20150315,DASH,3.1228
20150315,DOGE,0.0001429
20150315,NXT,0.01302
20150315,MAID,0.02457
20150315,XLM,0.003002
20150315,XPY,0.6784
20150315,PPC,0.3985
20150315,BANX,1.5339
20150315,NMC,0.4788
20150315,XMR,0.6942
20150315,XCP,1.274
20150315,NSR,0.004384
20150315,YBC,0.9258
20150315,UNITY,3.1211
20150315,MONA,0.1351
20150315,USNBT,0.9956
20150315,BCN,1.189e-05
20150315,NOTE,0.01595
20150315,BTCD,1.0743
20150315,XDN,0.0001884
20150315,XTC,0.01157
20150315,BLK,0.01538
20150315,OMNI,2.0985
20150315,SJCX,0.02123
20150315,CLAM,1.4642
20150315,ZRC,0.1571
20150315,DGB,0.0002051
20150315,NXTV,0.6535
20150315,NVC,0.6556
20150315,UNO,3.3593
20150315,ARCH,0.03884
20150315,FC2,0.005717
20150315,RDD,2.02e-05
20150315,RBT,0.00488
20150315,NAV,0.008335
20150315,GRC,0.001289
20150315,IXC,0.02162
20150315,IFC,4.92e-06
20150315,QRK,0.001777
20150315,START,0.02525
20150315,BITUSD,1.0044
20150315,VRC,0.01547
20150315,CANN,0.004892
20150315,MINT,1.625e-05
20150315,SDC,0.04946
20150315,XPM,0.03398
20150315,SF0,234.34
20150315,POT,0.001587
20150315,BURST,0.0004226
20150315,WDC,0.003614
20150315,VIA,0.01902
20150315,NLG,0.001173
20150315,MEC,0.009265
20150315,USDT,1
20150315,BAY,0.0002445
20150315,BILS,0.0002084
20150315,BITS,0.0463
20150315,SYS,0.0004331
20150315,ANC,0.1059
20150315,HZ,0.0003236
20150315,APC,0.007373
20150315,FIBRE,0.2463
20150315,VTC,0.01138
20150315,NET,0.00038
20150315,MAZA,0.0001929
20150315,IOC,0.007739
20150315,ZET,0.0007671
20150315,XVG,1.593e-05
20150315,OPAL,0.007767
20150315,GLC,0.003311
20150315,MMNXT,0.01395
20150315,BITCNY,0.1593
20150315,CCS,68.5
20150315,DGC,0.00512
20150315,BOST,0.008175
20150315,XBS,0.07186
20150315,PND,2.84e-06
20150315,FLO,0.0008945
20150315,XMY,7.084e-05
20150315,RBY,0.003202
20150315,ZCC,0.003687
20150315,EAC,8.57e-06
20150315,MRC,2.55e-06
20150315,AUR,0.01837
20150315,EMC2,0.0002163
20150315,NXS,0.002578
20150315,SLG,0.009133
20150315,ORB,0.01534
20150315,NAS,2.86e-06
20150315,MMXIV,0.1733
20150315,METAL,0.0002778
20150315,DONU,0.004847
20150315,BALLS,8.57e-06
20150315,GSM,0.006
20150315,BSTY,0.00124
20150315,ASN,0.000779
20150315,GLIDE,0.02591
20150315,WBB,0.07073
20150315,10K,3.441e-05
20150315,$MINEZ,0.001572
20150315,SWARM,0.01514
20150315,GEMZ,0.01491
20150315,DEX,1.1951
20150315,XUSD,0.9796
20150315,ETC,0.715
20150315,CELL,0.01222
20150315,PANGEA,0.5582
20150315,BLOCK,0.04856
20150315,NODE,0.0003998
20150315,JINN,3.9069
20150315,GRCX,0.01071
20150315,SKYNET,0.3777
20150315,FAIR,0.006509
20150315,GSX,0.9887
20150315,JLH,0.02929
20150315,CURE,0.01119
20150315,MAX,0.006993
20150315,XC,0.04663
20150315,I0C,0.0123
20150315,PTS,0.0002485
20150315,URO,0.2381
20150315,NXTprivacy,0.2213
20150315,FTC,0.002934
20150315,XCR,0.001974
20150315,CNMT,0.06515
20150315,DICE,0.1747
20150315,LQD,1.6404
20150315,XST,0.007283
20150315,VASH,0.0003713
20150315,SLR,0.004318
20150315,HYPER,0.03619
20150315,MRKT,0.1954
20150315,ECC,7.27e-06
20150315,UCI,0.03222
20150315,ATOMIC,0.2147
20150315,SCOT,0.0001302
20150315,ZEIT,4.19e-06
20150315,Privatebet,0.3118
20150315,COVAL,0.0003064
20150315,XDP,0.04555
20150315,XWC,0.0003981
20150315,XAI,0.1683
20150315,TRUST,0.003394
20150315,DMD,0.1071
20150315,AM,0.008203
20150315,WATER,0.0001714
20150315,MOON,4.5e-07
20150315,HTML5,2.16e-06
20150315,NAUT,0.01617
20150315,HBN,0.008691
20150315,MGW,0.08319
20150315,BTM,0.08898
20150315,HYP,0.0005855
20150315,DVC,9.15e-06
20150315,NXTTY,7.811e-05
20150315,BBR,0.02237
20150315,USDE,6.855e-05
20150315,AC,0.000297
20150315,FRC,0.001571
20150315,SYNC,60.78
20150315,SMLY,2.86e-06
20150315,DEM,0.004271
20150315,FLT,0.0002602
20150315,XVC,0.01109
20150315,FLAP,8.7e-07
20150315,PINK,0.0001572
20150315,MARYJ,0.003721
20150315,TIX,8.5e-07
20150315,DEBUNE,0.2604
20150315,UNC,0.006411
20150315,VTA,5.29e-06
20150315,UTC,0.00187
20150315,UBQ,0.01523
20150315,CBX,0.0528
20150315,RIC,0.004367
20150315,KARMA,7.6e-07
20150315,JPC,8.57e-06
20150315,CLOAK,0.01067
20150315,BLU,8.568e-05
20150315,NTR,0.0002285
20150315,BLITZ,0.01271
20150315,ICN,0.002362
20150315,SUPER,0.001726
20150315,NOBL,1.988e-05
20150315,BITS,0.002536
20150315,HRL,0.00716
20150315,XAP,0.01367
20150315,CESC,0.0003466
20150315,RIN,0.0004167
20150315,LTBC,0.0001485
20150315,UNB,0.01765
20150315,NOO,0.001561
20150315,TIPS,1.4e-07
20150315,BITB,5.916e-05
20150315,LXC,0.003893
20150315,TAG,0.01346
20150322,BTC,267.96
20150322,XRP,0.0102
20150322,LTC,1.7977
20150322,DASH,4.6063
20150322,BTS,0.007733
20150322,XLM,0.003193
20150322,DOGE,0.0001325
20150322,NXT,0.01198
20150322,MAID,0.02433
20150322,XPY,0.6395
20150322,PPC,0.3708
20150322,XMR,0.7773
20150322,BANX,1.447
20150322,NMC,0.4537
20150322,XCP,1.276
20150322,NSR,0.003688
20150322,YBC,0.9307
20150322,MONA,0.1565
20150322,RBT,0.02405
20150322,UNITY,2.7738
20150322,BCN,1.276e-05
20150322,USNBT,1.0004
20150322,NOTE,0.01435
20150322,DEX,1.3655
20150322,BTCD,0.9661
20150322,BLK,0.01513
20150322,XDN,0.0001396
20150322,CLAM,1.4989
20150322,SJCX,0.01742
20150322,PANGEA,0.6614
20150322,DGB,0.0001723
20150322,ARCH,0.039
20150322,NVC,0.5981
20150322,ZRC,0.1156
20150322,RDD,1.876e-05
20150322,START,0.02822
20150322,NAV,0.008032
20150322,BITUSD,1.0357
20150322,BLOCK,0.03878
20150322,VRC,0.01421
20150322,SDC,0.05518
20150322,CANN,0.004466
20150322,QRK,0.001297
20150322,BURST,0.0004265
20150322,WDC,0.003714
20150322,XPM,0.02881
20150322,CNMT,0.08749
20150322,NLG,0.001179
20150322,POT,0.00132
20150322,MEC,0.008728
20150322,XCR,0.002198
20150322,BITS,0.05106
20150322,SYS,0.0004829
20150322,FTC,0.002685
20150322,BILS,0.0001777
20150322,NET,0.000429
20150322,VIA,0.01186
20150322,ANC,0.09038
20150322,XWC,0.0004479
20150322,HZ,0.0002582
20150322,IOC,0.008196
20150322,FIBRE,0.1948
20150322,BITCNY,0.1675
20150322,OPAL,0.007199
20150322,DGC,0.004969
20150322,AM,0.007503
20150322,BBR,0.02446
20150322,XVG,1.065e-05
20150322,RBY,0.003389
20150322,XBS,0.04878
20150322,COVAL,0.0001581
20150322,ZCC,0.002907
20150322,XVC,0.008288
20150322,BLITZ,0.01286
20150322,NOBL,1.87e-05
20150322,MMXIV,0.2082
20150322,BITB,5.359e-05
20150322,LXC,0.003561
20150322,BITBTC,274.55
20150322,EXCL,0.001708
20150322,QTL,0.003671
20150322,BITSILVER,17.87
20150322,BSTY,0.001241
20150322,GSM,0.003826
20150322,ASN,0.0003537
20150322,$MINE,0.003438
20150322,TAK,1.608e-05
20150322,BITZ,0.001533
20150322,CELL,0.0348
20150322,GEMZ,0.01501
20150322,SWARM,0.01233
20150322,XUSD,0.9884
20150322,OMNI,1.8742
20150322,ETC,0.9111
20150322,NXTV,0.6828
20150322,UNO,3.3347
20150322,XTC,0.006333
20150322,FC2,0.005325
20150322,MINT,2.286e-05
20150322,GRCX,0.01202
20150322,IXC,0.01922
20150322,SKYNET,0.4432
20150322,MTC,0.04936
20150322,JINN,3.5699
20150322,JLH,0.03471
20150322,FAIR,0.006364
20150322,GRC,0.0008437
20150322,NXTcoinsco,0.2995
20150322,IFC,3.15e-06
20150322,NODE,0.000268
20150322,XC,0.04759
20150322,GSX,0.753
20150322,USDT,1
20150322,MAX,0.006123
20150322,I0C,0.01179
20150322,CURE,0.009445
20150322,URO,0.214
20150322,NXTprivacy,0.2144
20150322,PTS,0.0002035
20150322,UCI,0.04823
20150322,DICE,0.1766
20150322,BAY,0.0001742
20150322,MRKT,0.2384
20150322,QORA,1.608e-05
20150322,LQD,1.5933
20150322,ZEIT,4.9e-06
20150322,ATOMIC,0.2432
20150322,XDP,0.05408
20150322,VTC,0.01091
20150322,SLR,0.004245
20150322,APC,0.006299
20150322,KARMA,2.13e-06
20150322,XST,0.006351
20150322,Privatebet,0.328
20150322,GLC,0.003765
20150322,HYPER,0.02948
20150322,MMNXT,0.01364
20150322,MAZA,0.0001707
20150322,VASH,0.000284
20150322,ZET,0.0006858
20150322,DMD,0.114
20150322,CCS,70.08
20150322,ECC,5.8e-06
20150322,SYNC,80.22
20150322,DVC,1.044e-05
20150322,FLO,0.001104
20150322,PND,2.68e-06
20150322,NXTTY,8.523e-05
20150322,XAI,0.1257
20150322,WATER,0.0001447
20150322,HYP,0.0005411
20150322,HBN,0.008009
20150322,BOST,0.006622
20150322,MOON,3.8e-07
20150322,DEM,0.004584
20150322,FRC,0.001535
20150322,AC,0.000276
20150322,NAUT,0.01301
20150322,MGW,0.06816
20150322,SMLY,2.68e-06
20150322,XMY,6.543e-05
20150322,FLT,0.0002581
20150322,HTML5,1.59e-06
20150322,TRUST,0.002018
20150322,BTM,0.06683
20150322,FIMK,0.0001389
20150322,USDE,5.627e-05
20150322,BITS,0.003439
20150322,FLAP,8.5e-07
